mcl1	mcl3	mcl5	ortho_group	species	gene_id	desc	symbol	Transcription Factor Family	Gene Symbol	Gene Name	Also Known As	Source Material for Membership
1732	6472	8598	OG0000503	fly	FBgn0267795	Formin-like	Frl					
1733	6473	8599	OG0001926	fly	FBgn0030343	ATP7	ATP7					
1734	6474	8600	OG0002010	fly	FBgn0051729		CG31729					
1735	6475	8601	OG0001787	fly	FBgn0011604	Imitation SWI	Iswi					
1736	6476	8602	OG0003259	fly	FBgn0038829		CG17271					
1736	6476	8602	OG0026102	fly	FBgn0037798		CG12817					
1737	6478	8604	OG0005097	fly	FBgn0038129	TBC1 domain family member 5	TBC1D5					
1737	6479	8606	OG0007478	fly	FBgn0035916	GTPase activating protein, SECIS-dependent read-through	GAPsec					
1738	6480	8607	OG0001891	fly	FBgn0031955		CG14535					
1739	6481	8608	OG0001517	fly	FBgn0062442	CDGSH iron sulfur domain 2	Cisd2					
1740	6482	8609	OG0003685	fly	FBgn0039882	Riboflavin transporter	Rift					
1741	6483	8611	OG0004910	fly	FBgn0030555	F box and leucine-rich-repeat gene 4	Fbxl4					
1741	6483	8611	OG0009150	fly	FBgn0031652	jetlag	jet					
1742	6485	8613	OG0002283	fly	FBgn0015278	Phosphatidylinositol 3-kinase 68D	Pi3K68D					
1743	6486	8614	OG0001898	fly	FBgn0010380	Adaptor Protein complex 1/2, beta subunit	AP-1-2beta					
1745	6490	8619	OG0002068	fly	FBgn0021764	sidekick	sdk					
1748	6496	8626	OG0001523	fly	FBgn0017572	Mo25	Mo25					
1749	6498	8628	OG0026011	fly	FBgn0036202		CG6024					
1750	6499	8629	OG0004785	fly	FBgn0031188		CG14613					
1750	6500	8630	OG0006017	fly	FBgn0031504		CG15403					
1750	6500	8630	OG0006017	fly	FBgn0039970		CG17508					
1751	6501	8632	OG0006129	fly	FBgn0036648		CG4098					
1753	6504	8636	OG0002274	fly	FBgn0264711		CG43980					
1754	6506	8638	OG0028318	fly	FBgn0028675	Sulfonylurea receptor	Sur					
1755	6507	8639	OG0001542	fly	FBgn0031980	Ribosomal protein L36A	RpL36A					
1756	6508	8640	OG0001529	fly	FBgn0029958	Pyruvate dehydrogenase phosphatase	Pdp					
1757	6509	8641	OG0001630	fly	FBgn0039466		CG5521					
1758	6510	8642	OG0005039	fly	FBgn0261396	Regulatory particle non-ATPase 3	Rpn3					
1758	6511	8643	OG0005883	fly	FBgn0027055	COP9 signalosome subunit 3	CSN3					
1759	6512	8644	OG0001540	fly	FBgn0041775	trailer hitch	tral					
1761	6514	8648	OG0001541	fly	FBgn0010280	TBP-associated factor 4	Taf4					
1761	6514	8648	OG0001541	fly	FBgn0041103	no hitter	nht					
1762	6515	8650	OG0003633	fly	FBgn0015553	tosca	tos					
1762	6516	8651	OG0004225	fly	FBgn0025832	Flap endonuclease 1	Fen1					
1763	6518	8653	OG0001714	fly	FBgn0036058		CG6707					
1764	6519	8655	OG0001545	fly	FBgn0033339	Secretory 31	Sec31					
1765	6522	8660	OG0005910	fly	FBgn0024187	sunday driver	syd					
1766	6524	8662	OG0002039	fly	FBgn0250785	varicose	vari					
1767	6525	8663	OG0000410	fly	FBgn0261648	spalt major	salm	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	salm	spalt major	sal, spalt, l(2)03602	(Pfreundt et al., 2010)
1767	6528	8666	OG0000410	fly	FBgn0000287	spalt-related	salr	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	salr	spalt-related	spalt, sal, sal-r	(Pfreundt et al., 2010)
1768	6531	8670	OG0009529	fly	FBgn0015522	olf186-M	olf186-M					
1769	6534	8674	OG0005680	fly	FBgn0037280	Bardet-Biedl syndrome 5	BBS5					
1772	6543	8683	OG0002190	fly	FBgn0284421	Presenilin	Psn					
1773	6544	8684	OG0001552	fly	FBgn0264855	Adaptor Protein complex 2, alpha subunit	AP-2alpha					
1774	6545	8685	OG0000452	fly	FBgn0053513	NMDA receptor 2	Nmdar2					
1775	6548	8688	OG0001555	fly	FBgn0027945	pumpless	ppl					
1776	6549	8689	OG0011679	fly	FBgn0028717	Lnk	Lnk					
1779	6556	8698	OG0013797	fly	FBgn0031677		CG14036					
1779	6556	8698	OG0013797	fly	FBgn0036826	asterix	arx					
1779	6556	8698	OG0013797	fly	FBgn0052625		CG32625					
1779	6556	8698	OG0013797	fly	FBgn0085312		CG34283					
1780	6557	8699	OG0005494	fly	FBgn0039296	Sil1 nucleotide exchange factor	Sil1					
1780	6558	8700	OG0005974	fly	FBgn0036306		CG10973					
1781	6559	8701	OG0005316	fly	FBgn0037293		CG12007					
1781	6560	8702	OG0007520	fly	FBgn0027296	tempura	temp					
1782	6561	8703	OG0005558	fly	FBgn0034084		CG8435					
1782	6562	8704	OG0005979	fly	FBgn0034402		CG15084					
1783	6563	8705	OG0002078	fly	FBgn0039528	distracted	dsd					
1784	6564	8706	OG0005998	fly	FBgn0050016		CG30016					
1785	6566	8709	OG0001568	fly	FBgn0032938		CG8671					
1787	6569	8712	OG0000746	fly	FBgn0028541	Transmembrane 9 superfamily protein member 4	TM9SF4					
1787	6569	8712	OG0005074	fly	FBgn0035622	Transmembrane 9 superfamily protein member 3	TM9SF3					
1788	6571	8714	OG0001571	fly	FBgn0031437	Actin-related protein 2/3 complex, subunit 5	Arpc5					
1789	6572	8715	OG0001575	fly	FBgn0261560	Thor	Thor					
1791	6575	8719	OG0009260	fly	FBgn0034567		CG15651					
1792	6577	8721	OG0001627	fly	FBgn0033194	Vacuolar protein sorting 13	Vps13					
1794	6581	8726	OG0004955	fly	FBgn0033842	crowded by cid	cbc					
1794	6582	8727	OG0006555	fly	FBgn0034073		CG8414					
1796	6586	8732	OG0005005	fly	FBgn0036889		CG14100					
1797	6588	8734	OG0004583	fly	FBgn0002887	mutagen-sensitive 201	mus201					
1798	6589	8735	OG0001221	fly	FBgn0041195	Polycystic kidney disease 2	Pkd2					
1798	6590	8736	OG0015067	fly	FBgn0036712	brivido-2	brv2					
1798	6590	8736	OG0015067	fly	FBgn0036874	brivido-1	brv1					
1798	6590	8736	OG0015067	fly	FBgn0040333	brivido-3	brv3					
1800	6592	8738	OG0005683	fly	FBgn0036188		CG7339					
1800	6593	8739	OG0006196	fly	FBgn0051155	Rpb7	Rpb7					
1801	6594	8740	OG0000912	fly	FBgn0023516	Peroxin 5	Pex5					
1802	6595	8741	OG0004469	fly	FBgn0010417	TBP-associated factor 6	Taf6					
1802	6595	8741	OG0004469	fly	FBgn0014342	meiosis I arrest	mia					
1803	6597	8743	OG0001624	fly	FBgn0261698	slowpoke 2	SLO2					
1804	6598	8744	OG0001784	fly	FBgn0284220	Topoisomerase 2	Top2					
1805	6599	8745	OG0004643	fly	FBgn0032480	ER degradation enhancer, mannosidase alpha-like 2	Edem2					
1805	6600	8746	OG0008214	fly	FBgn0034803		CG9849					
1806	6601	8747	OG0001786	fly	FBgn0036919	Grasp65	Grasp65					
1807	6602	8748	OG0001606	fly	FBgn0016081	furry	fry					
1808	6603	8749	OG0003201	fly	FBgn0039560	Biorientation Defective 1	BOD1					
1809	6604	8750	OG0001613	fly	FBgn0037339	Phosphatidylinositol 4-kinase II alpha	Pi4KIIalpha					
1810	6605	8751	OG0005400	fly	FBgn0039360	Cardiolipin synthase	CLS					
1810	6605	8751	OG0006616	fly	FBgn0003227	recombination-defective	rec					
1812	6610	8756	OG0027386	fly	FBgn0086686	lethal (3) L1231	l(3)L1231					
1812	6611	8757	OG0006298	fly	FBgn0039710	dim gamma-tubulin 1	dgt1					
1813	6612	8758	OG0002017	fly	FBgn0034988	cytosolic 5'-nucleotidase IIIB	cN-IIIB					
1814	6613	8759	OG0005560	fly	FBgn0036346		CG11251					
1814	6613	8759	OG0005560	fly	FBgn0038924		CG6028					
1814	6613	8759	OG0006301	fly	FBgn0038858		CG5793					
1815	6614	8760	OG0001618	fly	FBgn0039066	Elongin A	EloA					
1817	6620	8767	OG0006356	fly	FBgn0039282	Band4.1 inhibitor LRP interactor	Bili					
1819	6625	8773	OG0026282	fly	FBgn0037836		CG14692					
1820	6627	8775	OG0003810	fly	FBgn0014903		CG14630					
1820	6627	8775	OG0003810	fly	FBgn0030575		CG5321					
1820	6627	8775	OG0003810	fly	FBgn0033830		CG10814					
1820	6628	8776	OG0009284	fly	FBgn0038795		CG4335					
1821	6629	8777	OG0005207	fly	FBgn0031196	Clusterin associated protein 1	Cluap1					
1821	6630	8778	OG0007712	fly	FBgn0036039	N(alpha)-acetyltransferase 60	Naa60					
1822	6632	8780	OG0005741	fly	FBgn0003638	suppressor of white-apricot	su(w[a])					
1822	6633	8781	OG0006538	fly	FBgn0039215		CG6695					
1823	6634	8782	OG0005209	fly	FBgn0038578	Mediator complex subunit 17	MED17					
1823	6635	8783	OG0006406	fly	FBgn0035189		CG9119					
1823	6635	8783	OG0006406	fly	FBgn0063667		CG32335					
1824	6636	8784	OG0005212	fly	FBgn0000377	crooked neck	crn					
1824	6637	8785	OG0006447	fly	FBgn0033859	fandango	fand					
1825	6638	8786	OG0002329	fly	FBgn0036028		CG16717					
1826	6639	8787	OG0001632	fly	FBgn0031458	anterior pharynx defective 1	aph-1					
1827	6640	8788	OG0005343	fly	FBgn0037661	Adenosine deaminase	Ada					
1828	6642	8790	OG0001633	fly	FBgn0041629	Hexosaminidase 2	Hexo2					
1828	6642	8790	OG0001633	fly	FBgn0041630	Hexosaminidase 1	Hexo1					
1828	6642	8790	OG0001633	fly	FBgn0045063	fused lobes	fdl					
1829	6643	8791	OG0002059	fly	FBgn0026252	moleskin	msk					
1830	6644	8793	OG0001640	fly	FBgn0034763	Ring and YY1 Binding Protein	RYBP					
1831	6645	8795	OG0004449	fly	FBgn0260861	TRAPP subunit 23	Trs23					
1831	6646	8796	OG0007857	fly	FBgn0260860	Blocked early in transport 5	Bet5					
1832	6647	8797	OG0005391	fly	FBgn0039490		CG5882					
1832	6647	8797	OG0005391	fly	FBgn0039491		CG6059					
1832	6647	8797	OG0005391	fly	FBgn0046323	Occludin-Related Y	ORY					
1833	6649	8799	OG0005395	fly	FBgn0033958	jet fuel	jef					
1833	6649	8799	OG0016785	fly	FBgn0034093		CG15706					
1833	6649	8799	OG0016785	fly	FBgn0036191	Sugar baby	Sugb					
1833	6649	8799	OG0025354	fly	FBgn0051663		CG31663					
1833	6649	8799	OG0025786	fly	FBgn0035710	SP1173	SP1173					
1835	6653	8804	OG0005707	fly	FBgn0035960		CG4942					
1835	6654	8805	OG0006631	fly	FBgn0027615	OXA1L mitochondrial inner membrane protein	OXA1L					
1836	6655	8806	OG0001657	fly	FBgn0003423	sluggish A	slgA					
1838	6657	8808	OG0003202	fly	FBgn0010222	NAD-dependent methylenetetrahydrofolate dehydrogenase	Nmdmc					
1839	6659	8810	OG0002090	fly	FBgn0265191	Glycogenin	Gyg					
1841	6662	8813	OG0002098	fly	FBgn0031296		CG4415					
1841	6662	8813	OG0002098	fly	FBgn0086904	Nascent polypeptide associated complex protein alpha subunit	Nacalpha					
1842	6663	8814	OG0002955	fly	FBgn0029679		CG2901					
1842	6663	8814	OG0002955	fly	FBgn0030890		CG7536					
1842	6663	8814	OG0002955	fly	FBgn0032827		CG10481					
1842	6663	8814	OG0002955	fly	FBgn0035649		CG10483					
1845	6670	8822	OG0003745	fly	FBgn0037533	CD98 heavy chain	CD98hc					
1847	6675	8829	OG0002831	fly	FBgn0033504	CAP	CAP					
1849	6682	8836	OG0006374	fly	FBgn0040348		CG3703					
1849	6682	8836	OG0027004	fly	FBgn0052461		CG32461					
1849	6683	8837	OG0008247	fly	FBgn0038304		CG12241					
1851	6685	8839	OG0000450	fly	FBgn0086895	peanuts	pea					
1852	6687	8842	OG0002199	fly	FBgn0032243	Kinesin-like protein at 31E	Klp31E					
1853	6689	8844	OG0005812	fly	FBgn0051019		CG31019					
1854	6691	8846	OG0007296	fly	FBgn0034903	sol narae	sona					
1854	6691	8846	OG0013502	fly	FBgn0086408	stall	stl					
1855	6692	8847	OG0001676	fly	FBgn0024841	pterin-4a-carbinolamine dehydratase	Pcd					
1856	6693	8848	OG0009589	fly	FBgn0261931		CG42797					
1858	6695	8850	OG0000526	fly	FBgn0031681	Polypeptide N-Acetylgalactosaminyltransferase 5	Pgant5					
1859	6696	8851	OG0001680	fly	FBgn0033086		CG9410					
1860	6697	8852	OG0001882	fly	FBgn0028704	Nckx30C	Nckx30C					
1862	6699	8854	OG0007495	fly	FBgn0033402	Myd88	Myd88					
1863	6702	8857	OG0001854	fly	FBgn0025802	SET domain binding factor	Sbf					
1864	6704	8859	OG0002446	fly	FBgn0002526	Laminin A	LanA					
1865	6706	8862	OG0000284	fly	FBgn0262103	Salt-inducible kinase 3	Sik3					
1867	6708	8864	OG0006278	fly	FBgn0037962	Dynein axonemal light intermediate chain 1	Dnali1					
1868	6710	8866	OG0000907	fly	FBgn0010434	coracle	cora					
1869	6713	8872	OG0000646	fly	FBgn0034590	Magi	Magi					
1869	6713	8872	OG0001605	fly	FBgn0034151		CG15617					
1870	6716	8875	OG0015744	fly	FBgn0028496		CG30116					
1870	6717	8876	OG0004196	fly	FBgn0030629		CG9123					
1870	6717	8876	OG0004196	fly	FBgn0030630		CG12608					
1871	6718	8877	OG0001659	fly	FBgn0030412	Tomosyn	Tomosyn					
1872	6719	8878	OG0005704	fly	FBgn0034694	Pleckstrin homology and RUN domain containing M1	Plekhm1					
1872	6719	8878	OG0005987	fly	FBgn0046296	differentially expressed in FDCP 8 homolog	DEF8					
1873	6720	8881	OG0001079	fly	FBgn0031030	Tao	Tao					
1874	6722	8883	OG0002511	fly	FBgn0011592	frazzled	fra					
1875	6724	8885	OG0005386	fly	FBgn0031187	Ubiquitin specific protease 2	Usp2					
1876	6726	8887	OG0016952	fly	FBgn0027111	midkine and pleiotrophin 1	miple1					
1876	6726	8887	OG0016952	fly	FBgn0029002	midkine and pleiotrophin 2	miple2					
1877	6727	8888	OG0000200	fly	FBgn0031837	Dpr-interacting protein iota	DIP-iota					
1878	6730	8891	OG0001811	fly	FBgn0010352	Neural conserved at 73EF	Nc73EF					
1878	6730	8891	OG0001811	fly	FBgn0035240		CG33791					
1879	6731	8892	OG0002815	fly	FBgn0027348	bubblegum	bgm					
1879	6731	8892	OG0002815	fly	FBgn0286723	heimdall	hll					
1880	6732	8893	OG0000431	fly	FBgn0001319	knot	kn	BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTORS	kn	knot	col, collier, knotted, collier/knot	(Simionato et al., 2007, Ledent and Vervoort, 2001)
1881	6735	8896	OG0003763	fly	FBgn0032643	Glucosidase 2 beta subunit	GCS2beta					
1881	6735	8896	OG0003763	fly	FBgn0038619		CG7685					
1883	6738	8899	OG0001706	fly	FBgn0032192		CG5731					
1883	6738	8899	OG0001706	fly	FBgn0034117		CG7997					
1885	6743	8904	OG0002055	fly	FBgn0262476		CG43066					
1892	6755	8919	OG0002015	fly	FBgn0263131		CG43373					
1894	6757	8921	OG0001727	fly	FBgn0263995	couch potato	cpo					
1895	6758	8922	OG0004162	fly	FBgn0262579	Sterile alpha and Armadillo motif	Sarm					
1898	6765	8931	OG0005966	fly	FBgn0031454	HemK methyltransferase 2	HemK2					
1898	6766	8932	OG0006412	fly	FBgn0031817	HemK methyltransferase 1	HemK1					
1901	6770	8936	OG0001972	fly	FBgn0034400		CG15099					
1902	6771	8937	OG0004885	fly	FBgn0032847	TBP-associated factor 13	Taf13					
1902	6772	8938	OG0007507	fly	FBgn0037981	Spt3	Spt3					
1903	6775	8941	OG0008840	fly	FBgn0263392	Ten-Eleven Translocation (TET) family protein	Tet					
1906	6782	8948	OG0001739	fly	FBgn0010350	CDP-diacylglycerol synthase	Cds					
1907	6783	8949	OG0005324	fly	FBgn0027090	Glutaminyl-tRNA synthetase	GlnRS					
1907	6784	8950	OG0004898	fly	FBgn0036629	Glutamyl-tRNA synthetase, mitochondrial	GluRS-m					
1908	6785	8951	OG0004134	fly	FBgn0025373	Farnesyl pyrophosphate synthase	Fpps					
1909	6787	8953	OG0000746	fly	FBgn0032880	Transmembrane 9 superfamily protein member 2	TM9SF2					
1911	6791	8958	OG0002334	fly	FBgn0030087		CG7766					
1912	6792	8959	OG0002213	fly	FBgn0016687	Nucleosome remodeling factor - 38kD	Nurf-38					
1913	6793	8960	OG0001954	fly	FBgn0024921	Transportin	Tnpo					
1913	6793	8960	OG0001954	fly	FBgn0035693		CG8219					
1914	6794	8961	OG0004160	fly	FBgn0028507		CG3793					
1915	6796	8964	OG0001962	fly	FBgn0036196		CG11658					
1916	6797	8965	OG0004938	fly	FBgn0020909	Rtc1	Rtc1					
1916	6798	8966	OG0007426	fly	FBgn0025630	RNA 3'-terminal phosphate cyclase	Rtca					
1917	6799	8967	OG0001829	fly	FBgn0000024	Acetylcholine esterase	Ace					
1918	6800	8968	OG0001754	fly	FBgn0266409		CG45049					
1919	6802	8970	OG0002614	fly	FBgn0029720		CG3009					
1919	6802	8970	OG0002614	fly	FBgn0030013	Phospholipase A2 group III	GIIIspla2					
1919	6802	8970	OG0002614	fly	FBgn0033170	secretory Phospholipase A2	sPLA2					
1919	6802	8970	OG0002614	fly	FBgn0050503		CG30503					
1919	6802	8970	OG0002614	fly	FBgn0250862		CG42237					
1921	6806	8974	OG0001759	fly	FBgn0033550		CG12341					
1924	6815	8985	OG0001767	fly	FBgn0024957	Iron regulatory protein 1B	Irp-1B					
1924	6815	8985	OG0001767	fly	FBgn0024958	Iron regulatory protein 1A	Irp-1A					
1925	6816	8986	OG0001770	fly	FBgn0030699		CG8578					
1926	6818	8988	OG0002251	fly	FBgn0036173		CG7394					
1926	6818	8988	OG0027026	fly	FBgn0265265		CG32727					
1927	6819	8989	OG0000641	fly	FBgn0051634	Organic anion transporting polypeptide 26F	Oatp26F					
1927	6819	8989	OG0012113	fly	FBgn0032433	Organic anion transporting polypeptide 33Ea	Oatp33Ea					
1927	6819	8989	OG0012113	fly	FBgn0034715	Organic anion transporting polypeptide 58Db	Oatp58Db					
1927	6819	8989	OG0012113	fly	FBgn0034716	Organic anion transporting polypeptide 58Dc	Oatp58Dc					
1927	6819	8989	OG0012113	fly	FBgn0036732	Organic anion transporting polypeptide 74D	Oatp74D					
1927	6819	8989	OG0012113	fly	FBgn0050277	Organic anion transporting polypeptide 58Da	Oatp58Da					
1927	6819	8990	OG0012113	fly	FBgn0032435	Organic anion transporting polypeptide 33Eb	Oatp33Eb					
1927	6821	8992	OG0000641	fly	FBgn0032123	Organic anion transporting polypeptide 30B	Oatp30B					
1928	6822	8993	OG0006165	fly	FBgn0031321	tRNA-guanine transglycosylase	Tgt					
1928	6823	8994	OG0006749	fly	FBgn0036000		CG3434					
1930	6825	8996	OG0007869	fly	FBgn0036195	dynein, axonemal, intermediate chain 2	Dnai2					
1930	6825	8996	OG0016812	fly	FBgn0029993		CG1571					
1930	6825	8996	OG0016812	fly	FBgn0032520		CG10859					
1930	6826	8997	OG0009157	fly	FBgn0035799		CG14838					
1932	6830	9001	OG0000104	fly	FBgn0026760	Tehao	Tehao					
1932	6830	9001	OG0006943	fly	FBgn0268063	larval translucida	ltl					
1932	6830	9001	OG0009712	fly	FBgn0262473	Toll	Tl					
1932	6830	9002	OG0009712	fly	FBgn0015770	MstProx	MstProx					
1932	6830	9002	OG0009712	fly	FBgn0032095	Toll-4	Toll-4					
1932	6831	9004	OG0009712	fly	FBgn0004364	18 wheeler	18w					
1932	6831	9004	OG0009712	fly	FBgn0029114	Tollo	Tollo					
1932	6831	9004	OG0009712	fly	FBgn0034476	Toll-7	Toll-7					
1935	6837	9010	OG0001785	fly	FBgn0260012	precocious dissociation of sisters 5	pds5					
1936	6838	9011	OG0027855	fly	FBgn0003751	trunk	trk					
1937	6839	9012	OG0001788	fly	FBgn0028292	ric8a	ric8a					
1938	6840	9013	OG0005091	fly	FBgn0061361		CG33786					
1939	6843	9016	OG0004294	fly	FBgn0030878		CG6769					
1942	6849	9022	OG0001806	fly	FBgn0037933	Heme oxygenase	Ho					
1943	6850	9023	OG0004372	fly	FBgn0037723	Spermidine Synthase	SpdS					
1943	6851	9024	OG0008953	fly	FBgn0036272	Spermine synthase	Sms					
1945	6854	9029	OG0000771	fly	FBgn0039928	Calsyntenin-1	Cals					
1946	6856	9032	OG0002317	fly	FBgn0262125	Secretory 23	Sec23					
1947	6857	9033	OG0005204	fly	FBgn0034081		CG10731					
1947	6858	9034	OG0007722	fly	FBgn0037018		CG4042					
1948	6859	9035	OG0001817	fly	FBgn0034269	Hyccin	Hyccin					
1949	6860	9036	OG0001819	fly	FBgn0003656	swiss cheese	sws					
1950	6861	9037	OG0002044	fly	FBgn0051694		CG31694					
1951	6862	9038	OG0003563	fly	FBgn0030239		CG17333					
1952	6864	9042	OG0002060	fly	FBgn0030269	CDK2-associated protein 1	CDK2AP1					
1952	6864	9042	OG0026153	fly	FBgn0032645		CG15142					
1953	6865	9043	OG0002061	fly	FBgn0036300	Phosphomannomutase type 2	Pmm2					
1954	6866	9044	OG0002062	fly	FBgn0014075	UDP-glucose-glycoprotein glucosyltransferase	Uggt					
1955	6867	9045	OG0002064	fly	FBgn0285952	eukaryotic translation elongation factor 5	eEF5					
1956	6868	9046	OG0001830	fly	FBgn0035944		CG5021					
1957	6869	9047	OG0001834	fly	FBgn0036059	nudE	nudE					
1958	6870	9048	OG0001843	fly	FBgn0052190	NUCB1	NUCB1					
1959	6871	9049	OG0003923	fly	FBgn0266579	tau	tau					
1961	6874	9052	OG0006684	fly	FBgn0039139	Methyltransferase like 3	Mettl3					
1961	6875	9053	OG0007021	fly	FBgn0032016	Methyltransferase like 14	Mettl14					
1962	6876	9054	OG0003533	fly	FBgn0036662		CG9706					
1963	6878	9056	OG0003512	fly	FBgn0019982	GS1-like	Gs1l					
1963	6878	9056	OG0003512	fly	FBgn0031335		CG5565					
1963	6878	9056	OG0003512	fly	FBgn0051924		CG31924					
1963	6878	9057	OG0016959	fly	FBgn0031332		CG5556					
1963	6878	9057	OG0016959	fly	FBgn0031333		CG5561					
1964	6881	9060	OG0001846	fly	FBgn0020385	pugilist	pug					
1965	6882	9061	OG0001849	fly	FBgn0262467	Synthesis of cytochrome c oxidase	Scox					
1966	6883	9062	OG0001850	fly	FBgn0037026		CG3634					
1967	6885	9064	OG0001851	fly	FBgn0030528		CG11095					
1968	6888	9068	OG0005645	fly	FBgn0000370	cryptocephal	crc	BASIC LEUCINE ZIPPER TRANSCRIPTION FACTORS	crc	cryptocephal	ATF4, l(2)crc, dATF4, ATF-4	(Pfreundt et al., 2010, Fassler et al., 2002)
1969	6890	9070	OG0001864	fly	FBgn0011763	DP transcription factor	Dp	E2F TRANSCRIPTION FACTORS	Dp	DP transcription factor	dDP, l(2)vr10, DP1	(Frolov et al., 2001, Sawado et al., 1998)
1971	6893	9073	OG0001244	fly	FBgn0013263	Trithorax-like	Trl	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	Trl	Trithorax-like	GAF, GAGA, GAGA factor, Nc70F, GAGA-factor	(Shaman et al., 2014)
1971	6895	9075	OG0001244	fly	FBgn0283521	longitudinals lacking	lola	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	lola	longitudinals lacking	eyeful, longitudinal lacking, l(2)s3697, btb, misguided	(Pfreundt et al., 2010)
1973	6899	9079	OG0005081	fly	FBgn0035148		CG3402					
1974	6900	9080	OG0001980	fly	FBgn0030049	Topoisomerase related function 4-1	Trf4-1					
1974	6900	9080	OG0001980	fly	FBgn0039251	Topoisomerase related function 4-2	Trf4-2					
1975	6901	9081	OG0002296	fly	FBgn0020388	Gcn5 acetyltransferase	Gcn5					
1976	6902	9082	OG0002928	fly	FBgn0015509	Cullin 1	Cul1					
1976	6902	9082	OG0025921	fly	FBgn0036332	Cullin 6	Cul6					
1977	6903	9083	OG0001880	fly	FBgn0044823	Spec2	Spec2					
1978	6904	9084	OG0009744	fly	FBgn0043796		CG12219	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG12219		BEST:LD26135	(Zolotarev et al., 2016, Krystel and Ayyanathan, 2013, Pfreundt et al., 2010)
1979	6906	9086	OG0027739	fly	FBgn0050443	Optix-binding protein	Opbp	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	Opbp	Optix-binding protein	Obp	(Pfreundt et al., 2010)
1979	6907	9087	OG0015063	fly	FBgn0039602		CG1647	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG1647			(Zolotarev et al., 2016, Pfreundt et al., 2010)
1979	6907	9087	OG0027585	fly	FBgn0038418	poils au dos	pad	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	pad	poils au dos		(Zolotarev et al., 2016, Shaman et al., 2014, Krystel and Ayyanathan, 2013, Pfreundt et al., 2010)
1980	6908	9088	OG0002537	fly	FBgn0029791	ADAM metallopeptidase with thrombospondin type 1 motif B	AdamTS-B					
1981	6909	9089	OG0002081	fly	FBgn0029830	Glutamate receptor interacting protein	Grip					
1983	6912	9092	OG0000873	fly	FBgn0264707	Rho guanine nucleotide exchange factor 3	RhoGEF3					
1985	6920	9100	OG0005118	fly	FBgn0040207	katanin 80	kat80					
1986	6922	9102	OG0002436	fly	FBgn0260439	Protein phosphatase 2A at 29B	Pp2A-29B					
